,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1_Expected Annual Damage,A.1_Dike Investment Costs,A.1_Expected Number of Deaths,A.1_RfR Total Costs,A.1_Expected Evacuation Costs,A.2_Expected Annual Damage,A.2_Dike Investment Costs,A.2_Expected Number of Deaths,A.2_RfR Total Costs,A.2_Expected Evacuation Costs,A.3_Expected Annual Damage,A.3_Dike Investment Costs,A.3_Expected Number of Deaths,A.3_RfR Total Costs,A.3_Expected Evacuation Costs,A.4_Expected Annual Damage,A.4_Dike Investment Costs,A.4_Expected Number of Deaths,A.4_RfR Total Costs,A.4_Expected Evacuation Costs,A.5_Expected Annual Damage,A.5_Dike Investment Costs,A.5_Expected Number of Deaths,A.5_RfR Total Costs,A.5_Expected Evacuation Costs
634,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,3,1,0,0,0,3,0,2,0,0,6,0,0,5,0,3,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,22167818.198803753,0.0,0,0,3601987.279159907,12586457.998778107,0.00015151862053184347,0,0,0.0,72580607.18485624,0.0,0,0
635,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,3,2,2,1,0,7,0,0,2,0,4,0,0,0,2,0,0.0,114498063.14503726,0.0,0,0,2827922.8377888505,73315450.27094865,0.000252123975209436,0,0,0.0,22167818.198803753,0.0,0,0,13545577.614158764,9695195.36216505,0.0005362021891231412,0,0,0.0,27578229.96765524,0.0,0,0
636,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,6,0,0,0,0,0,5,0,0,3,3,1,0.0,32694901.094161935,0.0,0,0,0.0,66045103.44010488,0.0,0,0,0.0,0.0,0.0,0,0,11081407.978230346,11068771.68625446,0.0013937509474729417,0,0,0.0,94551485.92077652,0.0,0,0
637,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,2,0,0,0,5,0,0,0,0,3,7,0,0,1,0,0,0.0,0.0,0.0,0,0,0.0,59410102.93073928,0.0,0,0,0.0,24198032.45136138,0.0,0,0,2107051.975214754,14261651.781499248,0.00011983953919528597,0,0,0.0,25037214.086173728,0.0,0,0
638,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,3,1,3,0,0,3,0,0,3,0,7,0,0,3,0,0,0.0,76431543.68310125,0.0,0,0,1268547.7450180482,47842699.56310011,0.00011267052270878857,0,0,0.0,24198032.45136138,0.0,0,0,695018.1546217958,14261651.781499248,3.1083309287241536e-05,0,0,0.0,30351526.042379983,0.0,0,0
639,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,3,6,0,0,0,3,0,0,0,0,7,0,1,0,7,0,0.0,60717312.84309486,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,0.0,0.0,0,0,619808.1983563234,22258486.725668453,2.7757036096087733e-05,0,0,6244490.5437837625,44193513.54513965,0.0005110488244551114,0,0
640,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,3,7,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,128933649.86623067,0.0,0,0,0.0,41292219.28177295,0.0,0,0,74165434.18555933,6320800.309666242,0.006924172152948501,0,0,0.0,0.0,0.0,0,0
641,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,5,0,2,0,0,3,3,0,0.0,32694901.094161935,0.0,0,0,0.0,38245121.951764055,0.0,0,0,592596.1440131378,28798397.130608946,0.0008170998535439679,0,0,54312356.90561092,7332080.219521779,0.015298787422003815,0,0,0.0,63921995.57957761,0.0,0,0
642,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,3,0,0,3,0,0,0,0,0,0,6,4,0,3,0,1,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,2079480.7193148104,24447158.301910475,8.917631754486893e-05,0,0,0.0,58044072.09764524,0.0,0,0
643,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,2,2,0,0,0,3,0,0,7,1,7,1,0,2,0,0,0.0,37255203.23710208,0.0,0,0,2827922.8377888505,47842699.56310011,0.00031515496901179507,0,0,0.0,59903444.52010451,0.0,0,0,0.0,22258486.725668453,0.0,0,0,0.0,27578229.96765524,0.0,0,0
644,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,2,1,0,0,0,1,0,7,1,5,0,0,0,3,3,3,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,38245121.951764055,0.00014083815338598573,0,0,0.0,97583078.29857512,0.0,0,0,96722891.47634317,0.0,0.0035545929608527473,0,0,0.0,101052794.97906452,0.0,0,0
645,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,2,1,1,0,0,0,0,0,7,1,0,2,0,0,0.0,72222705.9376919,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,2101384.2944654464,22258486.725668453,0.000299597411390054,0,0,0.0,27578229.96765524,0.0,0,0
646,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,3,0,0,0,0,5,0,0,0,0,8,0,0,1,0,7,0.0,0.0,0.0,0,0,1268547.7450180482,59410102.93073928,0.00011267052270878857,0,0,0.0,0.0,0.0,0,0,0.0,16108916.742160894,0.0,0,0,2662861.8255437934,70740857.80294001,0.00022004143730441406,0,0
647,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,3,2,0,4,1,0,0,1,0,0,3,0,0,0,0,6,0.0,88429031.37443781,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,20299287.62732069,0.0,0,0,41850366.8323338,8453407.696608048,0.0014982836340358676,0,0,0.0,40273672.383724004,0.0,0,0
648,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,3,9,0,0,3,0,0,0.0,66507014.9338145,0.0,0,0,0.0,0.0,0.0,0,0,0.0,24198032.45136138,0.0,0,0,0.0,18144080.211109996,0.0,0,0,0.0,30351526.042379983,0.0,0,0
649,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,3,0,0,0,2,0,3,0,3,0,7,0,0,0,3,3,0.0,0.0,0.0,0,0,0.0,93986630.59767582,0.0,0,0,592596.1440131378,24198032.45136138,9.805198242527614e-05,0,0,926463.4216341779,14261651.781499248,4.137672605021964e-05,0,0,6244490.5437837625,63921995.57957761,0.0005110488244551114,0,0
650,1,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,2,3,0,0,0,7,0,0,0,7,1,6,0,0,0,0.0,82486364.32617709,0.0,0,0,623447.4067377882,73315450.27094865,0.00016562281505105958,0,0,0.0,0.0,0.0,0,0,839963.3723491089,38726525.75614601,0.00011448929636841289,0,0,54063720.26398903,0.0,0.013340589314099326,0,0
651,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,3,1,1,2,0,0,2,1,7,1,6,0,0,4,1,0,0.0,106351803.45458499,0.0,0,0,5655845.675577701,42818415.6714978,0.000504247950418872,0,0,0.0,82249684.10252997,0.0,0,0,3413328.2762087886,12586457.998778107,0.0001423241122969253,0,0,0.0,62015940.60605301,0.0,0,0
652,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,3,0,0,0,0,3,0,1,0,1,9,0,0,1,0,0,0.0,0.0,0.0,0,0,2827922.8377888505,47842699.56310011,0.000252123975209436,0,0,0.0,41292219.28177295,0.0,0,0,0.0,18144080.211109996,0.0,0,0,5325723.651087587,25037214.086173728,0.00044008287460882813,0,0
653,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,3,0,1,0,0,1,0,0,2,4,6,0,0,1,0,0,0.0,32694901.094161935,0.0,0,0,2827922.8377888505,38245121.951764055,0.000252123975209436,0,0,0.0,50406479.71948833,0.0,0,0,3513946.075760427,12586457.998778107,0.00014742233605893987,0,0,0.0,25037214.086173728,0.0,0,0
654,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,3,1,6,3,2,0,0,0,5,0,6,0,0,1,0,0,0.0,148992572.8637129,0.0,0,0,0.0,42818415.6714978,0.0,0,0,592596.1440131378,28798397.130608946,9.805198242527614e-05,0,0,3611314.999411758,12586457.998778107,0.0001522617317270425,0,0,0.0,25037214.086173728,0.0,0,0
655,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,0,5,1,2,0,0,1,0,0,1,0,0,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,104651657.86617124,0.00014083815338598573,0,0,0.0,22167818.198803753,0.0,0,0,74152857.58940716,6320800.309666242,0.002883819306283821,0,0,0.0,25037214.086173728,0.0,0,0
656,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,0,0,0,6,0,5,0,0,5,0,0,6,3,0,0.0,0.0,0.0,0,0,1268547.7450180482,66045103.44010488,0.00011267052270878857,0,0,0.0,28798397.130608946,0.0,0,0,10043200.660682203,11068771.68625446,0.00040655218101811415,0,0,0.0,77404471.7832109,0.0,0,0
657,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,3,2,1,2,1,0,4,0,0,3,2,0,0,0,0,0,0.0,113429024.97505823,0.0,0,0,0.0,93427003.66768599,0.0,0,0,0.0,24198032.45136138,0.0,0,0,62660000.94347809,7332080.219521779,0.0022460097237273187,0,0,0.0,0.0,0.0,0,0
658,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,3,0,0,1,0,0,0,0,0,2,7,0,2,0,0,0,0.0,32694901.094161935,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,22167818.198803753,0.0,0,0,150419.9125309447,23537919.412238494,6.652546382307608e-06,0,0,17780855.390888903,0.0,0.0014487974911305706,0,0
659,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3,7,0,0,0,2,1,3,7,4,5,0,0,2,3,0,0.0,68139002.95605196,0.0,0,0,2827922.8377888505,83721931.52190953,0.000252123975209436,0,0,0.0,98996255.28181714,0.0,0,0,10014020.499579916,11068771.68625446,0.00040481087052847496,0,0,0.0,60039471.119519606,0.0,0,0
660,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,2,0,0,1,0,0,0,2,0,0,9,0,0,0,2,7,0.0,32694901.094161935,0.0,0,0,3805643.2350541446,0.0,0.0004225144601579572,0,0,0.0,22167818.198803753,0.0,0,0,0.0,18144080.211109996,0.0,0,0,5926951.796962968,74843606.29614219,0.0006036656213044046,0,0
661,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,3,1,1,0,1,5,0,0,0,0,4,0,0,1,2,6,0.0,66507014.9338145,0.0,0,0,0.0,99685318.93337613,0.0,0,0,0.0,0.0,0.0,0,0,13587334.371413209,9695195.36216505,0.0005389454389018915,0,0,0.0,98102728.93144882,0.0,0,0
662,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,3,1,0,3,0,7,1,3,4,0,5,0,0,0,0,0,0.0,76431543.68310125,0.0,0,0,2827922.8377888505,121701716.67461371,0.000252123975209436,0,0,0.0,53401633.19836887,0.0,0,0,10014020.499579916,11068771.68625446,0.00040481087052847496,0,0,0.0,0.0,0.0,0,0
663,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,3,1,0,3,0,0,0,0,0,5,0,0,0,0,0,0.0,78453877.84187987,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,0.0,0.0,0,0,10055777.256834362,11068771.68625446,0.0033962843358935424,0,0,0.0,0.0,0.0,0,0
664,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,3,0,1,2,6,4,0,0,1,3,7,0,5,1,0,0,0.0,71223146.50296113,0.0,0,0,0.0,131321771.566306,0.0,0,0,0.0,45324187.55237766,0.0,0,0,1404701.3168098363,28265438.623856276,6.39144209041525e-05,0,0,2662861.8255437934,25037214.086173728,0.00022004143730441406,0,0
665,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,3,2,3,5,0,0,4,0,0,0,7,0,2,0,0,0,0.0,146332417.8631447,0.0,0,0,0.0,53358573.6002109,0.0,0,0,0.0,0.0,0.0,0,0,619808.1983563234,23537919.412238494,2.7757036096087733e-05,0,0,18871519.4530741,0.0,0.0015453698564733042,0,0
666,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,2,0,0,0,2,0,3,7,3,0,7,0,0,2,0,0,0.0,0.0,0.0,0,0,0.0,93986630.59767582,0.0,0,0,0.0,64835987.44502628,0.0,0,0,929712.2975344851,14261651.781499248,5.204444268016451e-05,0,0,0.0,27578229.96765524,0.0,0,0
667,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,3,0,1,0,1,0,0,0,0,0,7,0,0,1,0,7,0.0,32694901.094161935,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,2529636.744748248,14261651.781499248,0.00011526578065014879,0,0,17598713.041022237,70740857.80294001,0.0014516630886272162,0,0
668,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,2,6,0,0,0,7,0,0,0,2,0,0,0,1,0,0,0.0,60717312.84309486,0.0,0,0,2827922.8377888505,73315450.27094865,0.00031515496901179507,0,0,592596.1440131378,22167818.198803753,0.0001225649780315952,0,0,96690462.43934059,0.0,0.0035520927876233083,0,0,0.0,25037214.086173728,0.0,0,0
669,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,2,1,2,1,0,4,0,0,6,6,7,7,0,2,0,0,0.0,107385518.6904647,0.0,0,0,1268547.7450180482,53358573.6002109,0.00014083815338598573,0,0,0.0,69810785.89520885,0.0,0,0,75209.95626547236,32304948.475029543,4.157841488942255e-06,0,0,0.0,27578229.96765524,0.0,0,0
670,1,1,0,0,1,0,0,1,0,1,1,1,1,1,1,3,0,0,2,0,0,0,0,5,0,6,0,0,2,3,1,0.0,37255203.23710208,0.0,0,0,3805643.2350541446,0.0,0.0003380115681263657,0,0,0.0,28798397.130608946,0.0,0,0,3576834.08685559,12586457.998778107,0.00014951474195362143,0,0,0.0,89656908.29068159,0.0,0,0
671,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,2,0,3,0,0,1,0,0,0,0,7,0,0,4,3,3,0.0,42291505.65437629,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,929712.2975344851,14261651.781499248,5.204444268016451e-05,0,0,0.0,106494308.34836395,0.0,0,0
672,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,2,0,0,0,0,7,0,0,0,0,6,0,0,2,0,0,0.0,0.0,0.0,0,0,1268547.7450180482,73315450.27094865,0.00014083815338598573,0,0,0.0,0.0,0.0,0,0,3601987.279159907,12586457.998778107,0.00018939827566480437,0,0,0.0,27578229.96765524,0.0,0,0
673,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,3,1,0,0,0,1,1,0,0,0,7,0,3,1,0,0,0.0,32694901.094161935,0.0,0,0,2827922.8377888505,77797112.44472042,0.000252123975209436,0,0,1185192.2880262756,0.0,0.00019610396485055228,0,0,306655.22327785456,24956580.074387155,1.3619689954131906e-05,0,0,3918598.537824608,25037214.086173728,0.00032325159277252376,0,0
674,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,2,5,1,0,1,0,0,0,0,0,6,2,0,1,0,0,0.0,92648501.6727509,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,0.0,0.0,0,0,1204854.6251040217,21556221.14781617,6.355023325873104e-05,0,0,5325723.651087587,25037214.086173728,0.0005501035932610355,0,0
675,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,3,2,4,3,0,0,6,0,3,1,7,3,0,0,0,0,0.0,140166707.11971238,0.0,0,0,2537095.4900360964,66045103.44010488,0.00022534104541757714,0,0,0.0,46650169.32145682,0.0,0,0,1363775.5391833,24956580.074387155,6.272395444626618e-05,0,0,14516765.419469729,0.0,0.0011859064313914612,0,0
676,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,2,0,6,0,0,4,0,3,2,4,7,0,3,2,0,0,0.0,60717312.84309486,0.0,0,0,1268547.7450180482,53358573.6002109,0.00014083815338598573,0,0,0.0,79950391.97152747,0.0,0,0,385114.05544363405,24956580.074387155,2.1505989048997092e-05,0,0,0.0,27578229.96765524,0.0,0,0
677,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,3,0,1,0,0,2,0,6,0,3,0,0,0,1,0,1,0.0,32694901.094161935,0.0,0,0,1268547.7450180482,42818415.6714978,0.00011267052270878857,0,0,0.0,61001668.01785916,0.0,0,0,96722891.47634317,0.0,0.002843674368682197,0,0,0.0,50929971.20054293,0.0,0,0
678,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,2,1,1,0,0,0,3,3,0,7,5,0,0,0,1,4,0.0,66507014.9338145,0.0,0,0,2537095.4900360964,47842699.56310011,0.00028167630677197145,0,0,0.0,62048975.90137317,0.0,0,0,10030624.064530045,11068771.68625446,0.0005069378021612539,0,0,0.0,59554855.274964996,0.0,0,0
679,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,2,0,0,0,8,3,0,2,0,4,4,0,0,0,0,1,0.0,0.0,0.0,0,0,0.0,143874485.18893084,0.0,0,0,0.0,50406479.71948833,0.0,0,0,13587334.371413209,9695195.36216505,0.0006736817986273645,0,0,0.0,25037214.086173728,0.0,0,0
680,0,0,0,1,1,1,1,0,0,0,1,1,1,1,1,3,5,0,2,0,0,0,0,0,1,10,0,0,0,2,0,0.0,98043050.03325048,0.0,0,0,3824677.840576334,0.0,0.0003412058984026468,0,0,0.0,20299287.62732069,0.0,0,0,0.0,20384338.443195168,0.0,0,0,17853358.072348475,27578229.96765524,0.0014674226629981285,0,0
681,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,1,0,8,7,0,0,4,7,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,58858387.17555533,0.0,0,0,929712.2975344851,14261651.781499248,4.16355541441316e-05,0,0,0.0,83927878.88098589,0.0,0,0
682,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,3,1,4,0,0,3,0,0,6,0,5,0,0,0,7,1,0.0,82177854.37813279,0.0,0,0,2827922.8377888505,47842699.56310011,0.000252123975209436,0,0,0.0,31398797.71871161,0.0,0,0,10014020.499579916,11068771.68625446,0.00040481087052847496,0,0,0.0,75869639.77914998,0.0,0,0
683,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,3,0,0,0,1,0,0,1,4,0,0,0,0,1,0.0,42291505.65437629,0.0,0,0,0.0,38245121.951764055,0.0,0,0,0.0,20299287.62732069,0.0,0,0,13587334.371413209,9695195.36216505,0.0016168363167056745,0,0,0.0,25037214.086173728,0.0,0,0
684,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,2,1,2,0,0,0,0,5,3,0,6,0,0,0,0,0,0.0,71223146.50296113,0.0,0,0,935171.1101066824,0.0,0.00010351425940691226,0,0,0.0,57423135.62296812,0.0,0,0,6317137.713475987,12586457.998778107,0.0003407895832716564,0,0,22746607.32135053,0.0,0.002325888679884418,0,0
685,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,3,1,1,1,1,3,0,0,1,0,1,0,0,0,0,0,0.0,101474517.63440433,0.0,0,0,0.0,87722647.49511826,0.0,0,0,0.0,20299287.62732069,0.0,0,0,82598339.91062249,6320800.309666242,0.002722240535807088,0,0,0.0,0.0,0.0,0,0
686,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,2,3,1,1,5,0,3,0,7,2,7,0,3,1,0,0,0.0,115851949.22904456,0.0,0,0,0.0,116004983.79615441,0.0,0,0,592596.1440131378,62267437.976033404,0.0001225649780315952,0,0,616559.3224560162,24956580.074387155,3.437276000271972e-05,0,0,6581460.363368401,25037214.086173728,0.0006791162875961726,0,0
687,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,2,0,0,0,0,0,0,0,3,0,7,2,0,1,3,2,0.0,0.0,0.0,0,0,935171.1101066824,0.0,0.00010351425940691226,0,0,0.0,24198032.45136138,0.0,0,0,839963.3723491089,23537919.412238494,4.7703873486838714e-05,0,0,8799356.520511119,87971243.48996843,0.0009072894303920104,0,0
688,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,3,0,0,0,0,0,5,7,0,3,1,0,0,1,0,0,0.0,0.0,0.0,0,0,2537095.4900360964,59410102.93073928,0.00022534104541757714,0,0,0.0,64835987.44502628,0.0,0,0,74140280.993255,6320800.309666242,0.002306053505737945,0,0,0.0,25037214.086173728,0.0,0,0
689,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,0,0,3,0,0,0,2,3,0,0,0,2,2,0,0.0,32694901.094161935,0.0,0,0,0.0,47842699.56310011,0.0,0,0,592596.1440131378,48047840.36663434,0.0001225649780315952,0,0,96732219.19659503,0.0,0.003555521849846746,0,0,0.0,57073405.013273194,0.0,0,0
690,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,4,7,3,7,1,2,0,0,0,5,0,0,3,0,0,0.0,186991155.56034988,0.0,0,0,0.0,177725050.68724,0.0,0,0,1777788.4320394134,0.0,0.0008824678418274852,0,0,10046030.62913344,11068771.68625446,0.0012203329080764675,0,0,0.0,30351526.042379983,0.0,0,0
691,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,2,1,0,0,3,0,0,0,0,0,7,0,7,0,3,0,0.0,32694901.094161935,0.0,0,0,0.0,47842699.56310011,0.0,0,0,0.0,0.0,0.0,0,0,619808.1983563234,32304948.475029543,3.469629512010967e-05,0,0,6244490.5437837625,30351526.042379983,0.0006388110305688894,0,0
692,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,3,0,0,0,2,0,0,1,3,0,10,0,0,2,0,0,0.0,0.0,0.0,0,0,0.0,42818415.6714978,0.0,0,0,0.0,45324187.55237766,0.0,0,0,0.0,20384338.443195168,0.0,0,0,9386780.405946704,27578229.96765524,0.0007839268614019124,0,0
693,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,7,0,5,0,0,0,7,7,0,0,1,0,0.0,0.0,0.0,0,0,0.0,148478841.59446153,0.0,0,0,0.0,0.0,0.0,0,0,702350.6584049182,32304948.475029543,0.0002663100871006354,0,0,9867532.707699908,25037214.086173728,0.006748274883959293,0,0
694,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,3,1,0,1,0,2,0,1,0,3,3,0,0,5,0,0,0.0,66507014.9338145,0.0,0,0,1268547.7450180482,42818415.6714978,0.00011267052270878857,0,0,0.0,45324187.55237766,0.0,0,0,41837790.23618165,8453407.696608048,0.0014972816947467567,0,0,0.0,36676675.840294495,0.0,0,0
695,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,3,2,0,1,0,5,0,0,0,8,0,0,2,0,0,0.0,83497824.69174261,0.0,0,0,0.0,99685318.93337613,0.0,0,0,0.0,0.0,0.0,0,0,250202.83343856593,16108916.742160894,3.58094195184487e-05,0,0,0.0,27578229.96765524,0.0,0,0
696,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,2,0,0,0,0,0,3,0,0,2,7,0,0,2,4,1,0.0,0.0,0.0,0,0,2537095.4900360964,47842699.56310011,0.00028167630677197145,0,0,0.0,22167818.198803753,0.0,0,0,460324.0117091064,14261651.781499248,2.5663830537939348e-05,0,0,0.0,93904858.83178098,0.0,0,0
697,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,3,0,0,3,2,0,0,0,3,4,7,1,0,0,0,0,0.0,42291505.65437629,0.0,0,0,0.0,42818415.6714978,0.0,0,0,592596.1440131378,53401633.19836887,9.805198242527614e-05,0,0,306655.22327785456,22258486.725668453,1.3619689954131906e-05,0,0,19009567.274796918,0.0,0.001557593239581274,0,0
698,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,3,1,1,0,0,0,0,1,3,4,7,0,0,0,0,1,0.0,66507014.9338145,0.0,0,0,8483768.513366552,0.0,0.000756371925628308,0,0,0.0,75525700.32471325,0.0,0,0,0.0,14261651.781499248,0.0,0,0,5176039.3513145745,25037214.086173728,0.00042073766034548746,0,0
699,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,2,1,0,0,3,3,0,3,1,7,8,0,0,0,0,0,0.0,32694901.094161935,0.0,0,0,0.0,100759376.17493644,0.0,0,0,0.0,85794511.8959807,0.0,0,0,0.0,16108916.742160894,0.0,0,0,19147615.09651973,0.0,0.0019622707783615552,0,0
700,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,3,0,0,0,0,0,0,1,1,5,1,4,0,0,0,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,41292219.28177295,0.0,0,0,4556780.3773821425,30406578.084285047,0.00023336445005340818,0,0,8589813.62250676,0.0,0.0008787174179349223,0,0
701,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,2,0,3,0,5,1,0,0,1,0,5,0,0,7,0,3,0.0,42291505.65437629,0.0,0,0,0.0,104651657.86617124,0.0,0,0,592596.1440131378,20299287.62732069,0.0001225649780315952,0,0,10052528.380934056,11068771.68625446,0.0005091191152666414,0,0,0.0,82593104.13074732,0.0,0,0
702,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,2,3,0,0,0,3,0,1,3,4,3,0,0,3,1,0,0.0,42291505.65437629,0.0,0,0,2827922.8377888505,47842699.56310011,0.00031515496901179507,0,0,0.0,75525700.32471325,0.0,0,0,41808610.07507936,8453407.696608048,0.0018694254803213973,0,0,0.0,58044072.09764524,0.0,0,0
703,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,3,1,0,1,2,4,2,0,0,0,10,0,0,2,0,0,0.0,66507014.9338145,0.0,0,0,0.0,152268185.13019654,0.0,0,0,7210661.542800913,0.0,0.0011931304878664232,0,0,0.0,20384338.443195168,0.0,0,0,0.0,27578229.96765524,0.0,0,0
704,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2,3,0,0,0,0,0,2,7,0,7,0,0,1,3,3,0.0,42291505.65437629,0.0,0,0,0.0,0.0,0.0,0,0,0.0,58768098.74581756,0.0,0,0,929712.2975344851,14261651.781499248,5.204444268016451e-05,0,0,1959299.268912304,91143478.948996,0.00020203224548282742,0,0
705,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,3,2,4,0,0,0,2,0,0,4,6,3,0,0,0,0,0.0,88429031.37443781,0.0,0,0,5655845.675577701,42818415.6714978,0.000504247950418872,0,0,0.0,26403379.542306438,0.0,0,0,1104236.8255523834,22928006.72310114,4.574196284497024e-05,0,0,10612318.563255373,0.0,0.0008671505067104991,0,0
706,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,2,2,0,0,7,3,2,0,2,3,4,0,0,0,7,0,0.0,37255203.23710208,0.0,0,0,0.0,193761685.0383232,0.0,0,0,592596.1440131378,48047840.36663434,0.0001225649780315952,0,0,13584085.495512903,9695195.36216505,0.0006733582635099746,0,0,0.0,44193513.54513965,0.0,0,0
